parameter,chr,position,value,length,exons,fbgn,id,fbpp,state,recomb,type,breadth,normexp
dn,Chr1,982926,0.0098,583,2,FBgn0139077,scaffold50.49,FBpp0165546,0,0,1,5,11.8779
dn,Chr1,1413928,0.0097,271,4,FBgn0138939,scaffold50.2,FBpp0165407,0,0,1,5,4655.66
dn,Chr1,4614831,0.0097,92,3,FBgn0133822,scaffold45.137,FBpp0160276,0,0,1,5,20.9474
dn,Chr1,26447685,0.0097,323,3,FBgn0138662,scaffold53.76,FBpp0165130,0,1,1,5,7.9059
dn,Chr1,27062754,0.0097,442,4,FBgn0137423,scaffold53.45,FBpp0163889,0,1,1,5,20.9004
dn,Chr1,7382878,0.0096,275,5,FBgn0133964,scaffold39.31,FBpp0160420,0,0,1,5,47.4582
dn,Chr1,13570456,0.0094,390,3,FBgn0138097,scaffold42.39,FBpp0164565,0,0,1,5,12.2613
dn,Chr1,19009393,0.0094,371,1,FBgn0138355,scaffold56.52,FBpp0164823,1,0,1,5,104.268
dn,Chr1,17165310,0.0092,489,2,FBgn0137838,scaffold67.16,FBpp0164305,1,0,1,4,7.29908
dn,Chr1,840218,0.0091,1608,11,FBgn0138975,scaffold50.62,FBpp0165443,0,0,1,5,6.6863
dn,Chr1,22227123,0.0091,298,7,FBgn0138499,scaffold110.1,FBpp0164967,1,0,1,3,3.95417
dn,Chr1,7390490,0.009,99,3,FBgn0133676,scaffold39.27,FBpp0160130,0,0,1,5,268.066
dn,Chr1,14823847,0.009,450,3,FBgn0137938,scaffold57.9,FBpp0164405,1,0,1,5,68.687
dn,Chr1,23535258,0.009,996,11,FBgn0137575,scaffold61.14,FBpp0164041,1,0,1,5,13.5425
dn,Chr1,2846018,0.0089,367,5,FBgn0138851,scaffold38.67,FBpp0165319,0,0,1,5,105.374
dn,Chr1,22356291,0.0089,144,2,FBgn0138502,scaffold87.4,FBpp0164970,1,0,1,5,38.8506
dn,Chr1,1243012,0.0088,627,2,FBgn0139088,scaffold50.30,FBpp0165557,0,0,1,4,10.791
dn,Chr1,10508942,0.0088,494,4,FBgn0144463,scaffold28.15,FBpp0170950,0,0,1,5,17.8348
dn,Chr1,12098743,0.0088,106,2,FBgn0144170,scaffold30.49,FBpp0170657,0,0,1,5,108.479
dn,Chr1,19492502,0.0088,244,1,FBgn0137729,scaffold56:hit:242200,FBpp0164195,1,0,1,5,80.0626
dn,Chr1,12210380,0.0087,207,3,FBgn0144542,scaffold30.61,FBpp0171029,0,0,1,5,52.7952
dn,Chr1,908572,0.0086,343,3,FBgn0139073,scaffold50.59,FBpp0165542,0,0,1,5,48.5378
dn,Chr1,1347314,0.0086,321,6,FBgn0139096,scaffold50.15,FBpp0165565,0,0,1,5,20.0526
dn,Chr1,11084365,0.0086,2062,27,FBgn0144218,scaffold78.28,FBpp0170705,0,0,1,1,2.68301
dn,Chr1,25790054,0.0086,250,4,FBgn0138641,scaffold97.41,FBpp0165109,0,0,1,4,12.6329
dn,Chr1,27484956,0.0086,246,1,FBgn0138701,scaffold53.28,FBpp0165169,0,1,1,5,26.3714
dn,Chr1,914050,0.0084,343,3,FBgn0138974,scaffold50.58,FBpp0165442,0,0,1,5,52.8146
dn,Chr1,2013778,0.0084,608,4,FBgn0138913,scaffold54.19,FBpp0165381,0,0,1,5,10.4138
dn,Chr1,4607890,0.0083,526,4,FBgn0133831,scaffold45.139,FBpp0160285,0,0,1,5,20.506
dn,Chr1,4800616,0.0083,217,3,FBgn0133843,scaffold45.113,FBpp0160298,0,0,1,5,25.4202
dn,Chr1,18620758,0.0083,571,5,FBgn0138335,scaffold107.22,FBpp0164803,1,0,1,5,481.836
dn,Chr1,4618007,0.0082,106,1,FBgn0133833,scaffold45.134,FBpp0160288,0,0,1,4,195.265
dn,Chr1,9507432,0.0081,744,6,FBgn0144415,scaffold28.90,FBpp0170902,0,0,1,4,4.71863
dn,Chr1,5056623,0.008,230,4,FBgn0133796,scaffold45.95,FBpp0160250,0,0,1,4,13.8692
dn,Chr1,7156444,0.008,56,2,FBgn0133957,scaffold39:hit:203155,FBpp0160413,0,0,1,5,1088.02
dn,Chr1,12965666,0.008,53,1,FBgn0138018,scaffold42.99,FBpp0164486,0,0,1,5,5.29586
dn,Chr1,19486602,0.008,718,7,FBgn0138381,scaffold56.16,FBpp0164849,1,0,1,5,10.7648
dn,Chr1,17758051,0.0079,924,13,FBgn0138282,scaffold58.48,FBpp0164750,1,0,1,5,24.153
dn,Chr1,20085997,0.0079,553,5,FBgn0137694,scaffold60_1.24,FBpp0164160,1,0,1,0,0
dn,Chr1,17831532,0.0078,534,3,FBgn0138289,scaffold58.38,FBpp0164757,1,0,1,5,75.6836
dn,Chr1,9096301,0.0077,57,1,FBgn0144401,scaffold182.3,FBpp0170888,0,0,1,5,102.55
dn,Chr1,12428796,0.0076,2061,8,FBgn0138047,scaffold30.87,FBpp0164515,0,0,1,5,121.41
dn,Chr1,13108578,0.0075,537,3,FBgn0138071,scaffold42.87,FBpp0164539,0,0,1,5,16.9895
dn,Chr1,17272548,0.0075,225,2,FBgn0137829,scaffold67.32,FBpp0164296,1,0,1,5,44.7294
dn,Chr1,428732,0.0074,130,5,FBgn0139008,scaffold50.120,FBpp0165476,0,0,1,5,46.7152
dn,Chr1,13820434,0.0074,540,5,FBgn0138107,scaffold96.9,FBpp0164575,1,0,1,5,32.1478
dn,Chr1,18789086,0.0073,959,7,FBgn0138348,scaffold107.6,FBpp0164816,1,0,1,5,2.85418
dn,Chr1,2623464,0.0072,64,3,FBgn0138880,scaffold54.67,FBpp0165348,0,0,1,5,221.17
dn,Chr1,13833798,0.0072,328,1,FBgn0137971,scaffold96.7,FBpp0164439,1,0,1,5,26.453
dn,Chr1,25399113,0.0072,987,6,FBgn0138611,scaffold92.29,FBpp0165079,0,0,1,4,2.4073
dn,Chr1,6000109,0.0071,690,6,FBgn0133731,scaffold60_2.4,FBpp0160185,0,0,1,5,8.68402
dn,Chr1,20167060,0.0071,311,2,FBgn0138417,scaffold60_1.29,FBpp0164885,1,0,1,5,20.4542
dn,Chr1,2844474,0.007,191,3,FBgn0138853,scaffold38.68,FBpp0165321,0,0,1,5,265.936
dn,Chr1,23258061,0.007,302,1,FBgn0138544,scaffold61.36,FBpp0165012,1,0,1,5,23.5976
dn,Chr1,398146,0.0069,335,5,FBgn0139040,scaffold81.3,FBpp0165508,0,0,1,5,38.398
dn,Chr1,1232143,0.0068,344,4,FBgn0138955,scaffold50.34,FBpp0165423,0,0,1,5,62.2032
dn,Chr1,5310744,0.0068,268,5,FBgn0133767,scaffold45.50,FBpp0160221,0,0,1,5,18.2895
dn,Chr1,13520841,0.0068,627,5,FBgn0137989,scaffold42.48,FBpp0164457,0,0,1,5,53.9222
dn,Chr1,17577847,0.0068,370,3,FBgn0137813,scaffold58.53,FBpp0164280,1,0,1,5,29.3988
dn,Chr1,4069112,0.0067,210,4,FBgn0139238,scaffold113.15,FBpp0165707,0,0,1,5,42.5584
dn,Chr1,25219825,0.0066,447,1,FBgn0137505,scaffold92.17,FBpp0163971,0,0,1,5,33.0974
dn,Chr1,25637070,0.0066,352,5,FBgn0138619,scaffold97.9,FBpp0165087,0,0,1,5,16.8356
dn,Chr1,26561960,0.0066,760,5,FBgn0137441,scaffold53.71,FBpp0163907,0,1,1,4,11.9346
dn,Chr1,13367632,0.0065,666,8,FBgn0138087,scaffold42.58,FBpp0164555,0,0,1,5,12.9796
dn,Chr1,12225678,0.0061,496,5,FBgn0144544,scaffold30.65,FBpp0171031,0,0,1,5,91.0326
dn,Chr1,435455,0.006,380,6,FBgn0139005,scaffold50.118,FBpp0165473,0,0,1,5,17.6382
dn,Chr1,621370,0.0058,307,2,FBgn0138988,scaffold50.86,FBpp0165456,0,0,1,5,68.8306
dn,Chr1,2099355,0.0057,355,4,FBgn0138904,scaffold54.30,FBpp0165372,0,0,1,5,30.1142
dn,Chr1,4241276,0.0057,85,1,FBgn0139240,scaffold113:hit:305137,FBpp0165709,0,0,1,3,11.6559
dn,Chr1,5852933,0.0057,318,3,FBgn0133903,scaffold45.10,FBpp0160359,0,0,1,5,4.19636
dn,Chr1,15425025,0.0057,503,1,FBgn0138185,scaffold57.56,FBpp0164653,1,0,1,5,13.7029
dn,Chr1,2862632,0.0056,927,1,FBgn0138847,scaffold38.62,FBpp0165315,0,0,1,5,35.6536
dn,Chr1,14225608,0.0056,626,2,FBgn0138121,scaffold79.23,FBpp0164589,1,0,1,3,6.98353
dn,Chr1,15482435,0.0055,1959,15,FBgn0138189,scaffold57.63,FBpp0164657,1,0,1,2,2.12989
dn,Chr1,12589129,0.0054,230,2,FBgn0138024,scaffold30.107,FBpp0164492,0,0,1,3,10.876
dn,Chr1,14215387,0.0053,439,7,FBgn0137954,scaffold79.24,FBpp0164422,1,0,1,5,7.54194
dn,Chr1,18797232,0.0053,1465,9,FBgn0137761,scaffold107.4,FBpp0164228,1,0,1,3,3.59493
dn,Chr1,4928785,0.0052,422,2,FBgn0133800,scaffold45.102,FBpp0160254,0,0,1,1,3.0245
dn,Chr1,12302731,0.0052,324,2,FBgn0144550,scaffold30.73,FBpp0171038,0,0,1,5,32.6852
dn,Chr1,1645726,0.0051,504,3,FBgn0139125,scaffold90.24,FBpp0165594,0,0,1,5,31.2174
dn,Chr1,9069725,0.0051,367,1,FBgn0144399,scaffold147.1,FBpp0170886,0,0,1,5,130.107
dn,Chr1,13575820,0.0051,176,3,FBgn0137980,scaffold42.37,FBpp0164448,0,0,1,2,12.7927
dn,Chr1,26773556,0.0051,255,2,FBgn0137433,scaffold53.57,FBpp0163899,0,1,1,5,375.744
dn,Chr1,506060,0.005,374,6,FBgn0139045,scaffold50.109,FBpp0165514,0,0,1,5,36.314
dn,Chr1,4031484,0.005,916,9,FBgn0138788,scaffold113.13,FBpp0165256,0,0,1,0,0
dn,Chr1,295999,0.0049,570,6,FBgn0139036,scaffold81.8,FBpp0165504,0,0,1,3,2.54823
dn,Chr1,18177621,0.0049,269,1,FBgn0138315,scaffold58.12,FBpp0164783,1,0,1,5,14.496
dn,Chr1,21356343,0.0048,88,2,FBgn0138463,scaffold93.22,FBpp0164931,1,0,1,5,94.7588
dn,Chr1,5096381,0.0047,306,3,FBgn0133861,scaffold45.85,FBpp0160316,0,0,1,5,1088.95
dn,Chr1,10018755,0.0047,876,14,FBgn0144445,scaffold28.42,FBpp0170932,0,0,1,5,19.5874
dn,Chr1,14812741,0.0045,303,4,FBgn0138153,scaffold57.7,FBpp0164621,1,0,1,5,15.6804
dn,Chr1,785751,0.0044,340,3,FBgn0139065,scaffold50.72,FBpp0165534,0,0,1,5,15.7558
dn,Chr1,1566081,0.0044,285,4,FBgn0139119,scaffold90.16,FBpp0165588,0,0,1,5,4.0419
dn,Chr1,5050520,0.0044,204,4,FBgn0133797,scaffold45.97,FBpp0160251,0,0,1,5,83.298
dn,Chr1,11999642,0.0044,397,8,FBgn0144178,scaffold30.39,FBpp0170665,0,0,1,5,81.2352
dn,Chr1,9887058,0.0043,318,5,FBgn0144437,scaffold28.60,FBpp0170924,0,0,1,2,1.8331
dn,Chr1,3366781,0.0042,954,8,FBgn0138828,scaffold38.31,FBpp0165296,0,0,1,5,16.1258
dn,Chr1,8424435,0.0042,207,2,FBgn0144378,scaffold71.22,FBpp0170865,0,0,1,5,85.8674
dn,Chr1,13492942,0.0042,432,4,FBgn0138088,scaffold42.54,FBpp0164556,0,0,1,5,191.023
dn,Chr1,12571762,0.0041,103,3,FBgn0138052,scaffold30.102,FBpp0164520,0,0,1,3,37.7713
dn,Chr1,18168079,0.0041,104,1,FBgn0138313,scaffold58.15,FBpp0164781,1,0,1,5,97.316
dn,Chr1,26784661,0.0041,675,6,FBgn0138679,scaffold53.54,FBpp0165147,0,1,1,5,19.1125
dn,Chr1,2952168,0.0039,354,5,FBgn0139183,scaffold38.53,FBpp0165652,0,0,1,5,65.1568
dn,Chr1,21095389,0.0039,434,4,FBgn0138444,scaffold89.4,FBpp0164912,1,0,1,5,6.23958
dn,Chr1,15201235,0.0038,800,7,FBgn0137922,scaffold57.38,FBpp0164389,1,0,1,5,24.248
dn,Chr1,25338059,0.0038,581,5,FBgn0137499,scaffold92.24,FBpp0163965,0,0,1,5,332.884
dn,Chr1,17221112,0.0037,250,3,FBgn0138263,scaffold67.26,FBpp0164731,1,0,1,5,36.904
dn,Chr1,20081324,0.0037,499,7,FBgn0138414,scaffold60_1.23,FBpp0164882,1,0,1,1,3.19062
dn,Chr1,4784144,0.0036,115,2,FBgn0133841,scaffold45.119,FBpp0160296,0,0,1,5,5064.66
dn,Chr1,9967480,0.0035,408,3,FBgn0144440,scaffold28.50,FBpp0170927,0,0,1,5,97.3916
dn,Chr1,2314713,0.0034,129,3,FBgn0139146,scaffold54.42,FBpp0165615,0,0,1,5,266.766
dn,Chr1,2813741,0.0034,397,4,FBgn0139172,scaffold38.74,FBpp0165641,0,0,1,5,80.4468
dn,Chr1,807012,0.0033,419,9,FBgn0138979,scaffold50.66,FBpp0165447,0,0,1,5,27.6584
dn,Chr1,9093755,0.0033,415,6,FBgn0144309,scaffold182.1,FBpp0170796,0,0,1,5,11.7418
dn,Chr1,5712475,0.0032,640,5,FBgn0133895,scaffold45.24,FBpp0160351,0,0,1,5,23.1158
dn,Chr1,9973522,0.0032,304,4,FBgn0144441,scaffold28.48,FBpp0170928,0,0,1,5,19.8521
dn,Chr1,10762930,0.003,151,1,FBgn0144223,scaffold266.1,FBpp0170710,0,0,1,5,52.7626
dn,Chr1,9939110,0.0029,1547,13,FBgn0144266,scaffold28.53,FBpp0170753,0,0,1,4,42.3648
dn,Chr1,19240636,0.0029,571,2,FBgn0137737,scaffold56.31,FBpp0164203,1,0,1,4,8.83493
dn,Chr1,5273701,0.0028,160,1,FBgn0133874,scaffold45.59,FBpp0160330,0,0,1,5,4147.7
dn,Chr1,7137296,0.0028,146,2,FBgn0133952,scaffold39.47,FBpp0160408,0,0,1,5,77.1906
dn,Chr1,12475630,0.0028,458,2,FBgn0138049,scaffold30.89,FBpp0164517,0,0,1,5,32.8104
dn,Chr1,15093044,0.0028,322,4,FBgn0138163,scaffold735.1,FBpp0164631,1,0,1,4,2.01679
dn,Chr1,15172317,0.0028,478,5,FBgn0138170,scaffold57.36,FBpp0164638,1,0,1,5,24.8092
dn,Chr1,583278,0.0027,2292,7,FBgn0139053,scaffold50.94,FBpp0165522,0,0,1,5,30.0494
dn,Chr1,23601520,0.0027,1599,6,FBgn0137574,scaffold61.13,FBpp0164040,1,0,1,5,38.7832
dn,Chr1,25348800,0.0027,331,7,FBgn0137498,scaffold92.25,FBpp0163964,0,0,1,2,5.5976
dn,Chr1,2972623,0.0026,538,1,FBgn0138840,scaffold38.48,FBpp0165308,0,0,1,5,25.7998
dn,Chr1,1860560,0.0025,174,2,FBgn0138917,scaffold54.10,FBpp0165385,0,0,1,5,139.124
dn,Chr1,9020872,0.0024,362,5,FBgn0144312,scaffold147.4,FBpp0170799,0,0,1,5,45.2932
dn,Chr1,3520988,0.0022,615,4,FBgn0138821,scaffold38.19,FBpp0165289,0,0,1,5,88.1758
dn,Chr1,24102652,0.0022,201,3,FBgn0137557,scaffold42.10,FBpp0164023,1,0,1,4,11.2058
dn,Chr1,11207452,0.0021,223,5,FBgn0144497,scaffold78.20,FBpp0170984,0,0,1,5,415.896
dn,Chr1,18793538,0.0021,211,4,FBgn0138349,scaffold107.5,FBpp0164817,1,0,1,5,35.2916
dn,Chr1,1235377,0.002,218,2,FBgn0138954,scaffold50.33,FBpp0165422,0,0,1,5,21.7282
dn,Chr1,4615767,0.002,216,2,FBgn0069598,scaffold45.136,FBpp0160287,0,0,1,5,63.403
dn,Chr1,25127418,0.002,414,2,FBgn0138600,scaffold92.13,FBpp0165068,0,0,1,5,6.09686
dn,Chr1,15656682,0.0019,247,4,FBgn0137902,scaffold86.7,FBpp0164369,1,0,1,5,30.3152
dn,Chr1,24131618,0.0019,227,4,FBgn0138573,scaffold42.16,FBpp0165041,1,0,1,5,3562.18
dn,Chr1,25770484,0.0019,657,2,FBgn0137468,scaffold97.37,FBpp0163934,0,0,1,5,237.968
dn,Chr1,8507959,0.0018,512,5,FBgn0144330,scaffold71.10,FBpp0170817,0,0,1,5,44.5772
dn,Chr1,27467525,0.0018,702,6,FBgn0138699,scaffold53.32,FBpp0165167,0,1,1,3,9.39727
dn,Chr1,4026439,0.0017,271,2,FBgn0138789,scaffold113.12,FBpp0165257,0,0,1,5,3605.34
dn,Chr1,5695691,0.0017,1200,5,FBgn0133752,scaffold45.25,FBpp0160206,0,0,1,5,17.0297
dn,Chr1,5070365,0.0015,643,8,FBgn0133855,scaffold45.93,FBpp0160310,0,0,1,5,31.0288
dn,Chr1,5094054,0.0015,299,3,FBgn0133860,scaffold45.86,FBpp0160315,0,0,1,5,1088.95
dn,Chr1,11292610,0.0013,358,3,FBgn0144504,scaffold78.6,FBpp0170991,0,0,1,5,34.6612
dn,Chr1,3802353,0.0012,1889,4,FBgn0139220,scaffold_3_1.13,FBpp0165689,0,0,1,5,33.974
dn,Chr1,13118980,0.0011,368,3,FBgn0138014,scaffold42.86,FBpp0164482,0,0,1,2,4.55023
dn,Chr1,5198855,7e-04,637,5,FBgn0133782,scaffold45.70,FBpp0160236,0,0,1,5,16.421
dn,Chr1,2986813,5e-04,71,2,FBgn0139185,scaffold38:hit:199776,FBpp0165654,0,0,1,2,18.186
dn,Chr1,8567638,5e-04,151,2,FBgn0144325,scaffold71.3,FBpp0170812,0,0,1,5,187.381
dn,Chr1,15130191,5e-04,302,1,FBgn0138165,scaffold57.29,FBpp0164633,1,0,1,2,19.0268
dn,Chr1,3925813,4e-04,350,3,FBgn0139228,scaffold_3_1.4,FBpp0165697,0,0,1,5,62.95
dn,Chr1,5140251,4e-04,76,3,FBgn0133864,scaffold45.80,FBpp0160319,0,0,1,5,226.602
dn,Chr1,11296479,4e-04,153,2,FBgn0144505,scaffold78.5,FBpp0170992,0,0,1,5,147.737
dn,Chr1,2105432,3e-04,167,4,FBgn0138903,scaffold54.31,FBpp0165371,0,0,1,5,118.746
dn,Chr1,3548852,3e-04,269,1,FBgn0138814,scaffold38.10,FBpp0165282,0,0,1,5,121.802
dn,Chr1,4005949,3e-04,228,2,FBgn0139233,scaffold113.4,FBpp0165702,0,0,1,5,73.2926
dn,Chr1,5088355,3e-04,69,2,FBgn0133791,scaffold45.87,FBpp0160245,0,0,1,5,330.334
dn,Chr1,5205276,3e-04,191,2,FBgn0133870,scaffold45.69,FBpp0160326,0,0,1,5,84.2656
dn,Chr1,13347681,3e-04,121,3,FBgn0138085,scaffold42.62,FBpp0164553,0,0,1,5,64.3336
dn,Chr1,14410686,3e-04,48,2,FBgn0137947,scaffold666:hit:342749,FBpp0164415,1,0,1,5,9.46412
dn,Chr1,15402943,3e-04,119,3,FBgn0137912,scaffold57.51,FBpp0164379,1,0,1,5,251.556
dn,Chr1,21344505,3e-04,526,2,FBgn0138460,scaffold93.25,FBpp0164928,1,0,1,5,22.2628
dn,Chr1,28104549,3e-04,135,2,FBgn0137397,scaffold36_2.4,FBpp0163863,0,1,1,5,23.2462
dn,Chr1,3381967,2e-04,375,4,FBgn0138827,scaffold38.29,FBpp0165295,0,0,1,5,39.868
dn,Chr1,4817678,2e-04,206,3,FBgn0133847,scaffold45.107,FBpp0160302,0,0,1,5,74.2668
dn,Chr1,5280740,2e-04,183,4,FBgn0133875,scaffold45.57,FBpp0160331,0,0,1,5,110.072
dn,Chr1,5339899,2e-04,183,1,FBgn0133764,scaffold45.45,FBpp0160218,0,0,1,5,67.5032
dn,Chr1,8387463,2e-04,262,4,FBgn0144345,scaffold71.33,FBpp0170832,0,0,1,5,18.8535
dn,Chr1,10992980,2e-04,263,4,FBgn0144484,scaffold78.36,FBpp0170971,0,0,1,5,44.7304
dn,Chr1,13135088,2e-04,365,2,FBgn0138013,scaffold42.85,FBpp0164481,0,0,1,4,26.0167
dn,Chr1,21888010,2e-04,131,3,FBgn0137628,scaffold36_1.8,FBpp0164094,1,0,1,1,8.65315
dn,Chr1,28385736,2e-04,251,3,FBgn0137383,scaffold36_2.14,FBpp0163849,0,1,1,5,41.6524
dn,Chr1,147017,1e-04,338,4,FBgn0139031,scaffold81.19,FBpp0165499,0,0,1,5,11.8813
dn,Chr1,763240,1e-04,308,5,FBgn0139064,scaffold50.74,FBpp0165533,0,0,1,1,43.5669
dn,Chr1,3601490,1e-04,86,2,FBgn0139210,scaffold38.5,FBpp0165679,0,0,1,4,10.0872
dn,Chr1,7387218,1e-04,111,3,FBgn0133677,scaffold39.29,FBpp0160131,0,0,1,5,2890.44
dn,Chr1,12573889,1e-04,216,2,FBgn0138027,scaffold30.103,FBpp0164495,0,0,1,5,275.92
dn,Chr1,12784083,1e-04,97,1,FBgn0138023,scaffold42.103,FBpp0164491,0,0,1,0,0
dn,Chr1,15673375,1e-04,343,4,FBgn0137899,scaffold86.14,FBpp0164366,1,0,1,5,23.6692
dn,Chr1,18204864,1e-04,570,5,FBgn0138316,scaffold58.11,FBpp0164784,1,0,1,5,68.1888
dn,Chr1,19995653,1e-04,95,2,FBgn0138408,scaffold60_1.16,FBpp0164876,1,0,1,1,1.88813
dn,Chr1,23638963,1e-04,151,2,FBgn0138556,scaffold61.9,FBpp0165024,1,0,1,5,1394.63
dn,Chr1,24664369,1e-04,196,4,FBgn0137535,scaffold62_2.11,FBpp0164001,0,0,1,5,19.6936
dn,Chr1,27031678,1e-04,84,1,FBgn0138684,scaffold53.47,FBpp0165152,0,1,1,3,14.3118
dn,Chr1,7482323,0,66,1,FBgn0133669,scaffold39.19,FBpp0160123,0,0,1,2,2.60014
ds,Chr2,26792987,0.9971,111,1,FBgn0146966,scaffold1:hit:25231,FBpp0173460,1,0,0,0,0
ds,Chr2,22598474,0.9703,159,2,FBgn0147197,scaffold1.922,FBpp0173692,1,0,0,0,0
ds,Chr2,6044736,0.9278,155,1,FBgn0144926,scaffold1.596,FBpp0171414,1,0,0,2,150.232
ds,Chr2,18709363,0.9235,101,1,FBgn0147429,scaffold2:hit:45709,FBpp0173924,1,0,0,1,4.3316
ds,Chr2,10891138,0.8996,425,2,FBgn0145196,scaffold1.1448,FBpp0171685,1,0,0,2,5.1219
ds,Chr2,3052123,0.8841,283,4,FBgn0144720,scaffold_1_2.104,FBpp0171208,0,0,0,5,50.0144
ds,Chr2,7465617,0.872,77,1,FBgn0145003,scaffold1:hit:27141,FBpp0171492,1,0,0,5,15.6245
ds,Chr2,21220497,0.8697,149,2,FBgn0145775,scaffold2:hit:44651,FBpp0172265,1,0,0,1,1.20617
ds,Chr2,19589694,0.8602,137,3,FBgn0147371,scaffold2.249,FBpp0173866,1,0,0,5,7.08382
ds,Chr2,31374698,0.8442,175,1,FBgn0146699,scaffold60_1.33,FBpp0173192,0,1,0,2,11.9446
ds,Chr2,10943565,0.8392,311,1,FBgn0133031,scaffold1.1466,FBpp0159483,1,0,0,2,27.2296
ds,Chr2,11954001,0.834,131,2,FBgn0145276,scaffold2.553,FBpp0171765,1,0,0,5,157.915
ds,Chr2,10950706,0.8215,457,2,FBgn0133030,scaffold1.1467,FBpp0159482,1,0,0,2,6.7334
ds,Chr2,21205823,0.8213,343,2,FBgn0147253,scaffold1.1145,FBpp0173748,1,0,0,2,3.46737
ds,Chr2,10261632,0.82,335,2,FBgn0133091,scaffold1.1382,FBpp0159543,1,0,0,5,69.1564
ds,Chr2,25040748,0.8089,403,1,FBgn0147068,scaffold_1_2.236,FBpp0173562,1,0,0,3,26.3042
ds,Chr2,28996942,0.8046,82,1,FBgn0146224,scaffold2:hit:45374,FBpp0172715,1,0,0,4,149.854
ds,Chr2,1415484,0.804,128,4,FBgn0133615,scaffold_1_2.8,FBpp0160069,0,0,0,5,13.6805
ds,Chr2,4635879,0.8006,135,1,FBgn0144828,scaffold1.729,FBpp0171316,1,0,0,2,1716.7
ds,Chr2,13046143,0.7893,332,1,FBgn0132923,scaffold2.477,FBpp0159374,1,0,0,2,30.9678
ds,Chr2,26791283,0.7846,401,3,FBgn0146068,scaffold1.133,FBpp0172558,1,0,0,0,0
ds,Chr2,21076564,0.7771,102,1,FBgn0147280,scaffold1.1123,FBpp0173775,1,0,0,4,148.168
ds,Chr2,12777844,0.7704,249,2,FBgn0145308,scaffold2:hit:48028,FBpp0171797,1,0,0,1,65.0287
ds,Chr2,32672273,0.7701,290,1,FBgn0146642,scaffold5.105,FBpp0173134,0,1,0,5,80.3014
ds,Chr2,3770225,0.7645,430,2,FBgn0144762,scaffold_1_2.171,FBpp0171250,0,0,0,1,8.8773
ds,Chr2,28830589,0.7642,624,3,FBgn0146837,scaffold2.120,FBpp0173331,1,0,0,5,6.28008
ds,Chr2,30221719,0.762,235,3,FBgn0146765,scaffold1.1307,FBpp0173259,1,0,0,5,6.36292
ds,Chr2,12968343,0.759,242,4,FBgn0132932,scaffold2.489,FBpp0159383,1,0,0,2,37.2828
ds,Chr2,33116201,0.7568,690,3,FBgn0146614,scaffold5.141,FBpp0173106,0,1,0,5,15.3896
ds,Chr2,16775736,0.749,550,4,FBgn0147543,scaffold8.142,FBpp0174039,1,0,0,5,206.062
ds,Chr2,12959706,0.747,213,3,FBgn0132933,scaffold2.490,FBpp0159384,1,0,0,1,6.68271
ds,Chr2,13044694,0.7436,188,4,FBgn0132925,scaffold2.479,FBpp0159376,1,0,0,3,11.5328
ds,Chr2,13148127,0.7427,659,1,FBgn0145332,scaffold2.462,FBpp0171821,1,0,0,4,11.9301
ds,Chr2,18698329,0.7357,446,1,FBgn0145623,scaffold2.159,FBpp0172113,1,0,0,3,20.6013
ds,Chr2,29494359,0.734,303,1,FBgn0146255,scaffold1.1251,FBpp0172746,1,0,0,2,11.1599
ds,Chr2,28582982,0.7325,421,1,FBgn0146849,scaffold2.100,FBpp0173343,1,0,0,2,11.9506
ds,Chr2,33318162,0.7276,430,2,FBgn0146439,scaffold5.159,FBpp0172931,0,1,0,2,17.4206
ds,Chr2,2146818,0.7258,918,6,FBgn0144684,scaffold_1_2.47,FBpp0171172,0,0,0,5,18.1454
ds,Chr2,5106808,0.7236,232,1,FBgn0133398,scaffold1.688,FBpp0159851,1,0,0,2,23.513
ds,Chr2,33316113,0.7228,445,1,FBgn0146437,scaffold5.156,FBpp0172929,0,1,0,1,7.27062
ds,Chr2,25958453,0.7219,341,3,FBgn0146011,scaffold1.43,FBpp0172501,1,0,0,3,55.1753
ds,Chr2,3748235,0.719,288,6,FBgn0144759,scaffold_1_2.166,FBpp0171247,0,0,0,3,72.931
ds,Chr2,15230093,0.7186,123,1,FBgn0132815,scaffold2:hit:46468,FBpp0159266,1,0,0,2,31.9281
ds,Chr2,33291958,0.7126,295,3,FBgn0146609,scaffold5:hit:71662,FBpp0173101,0,1,0,3,67.7907
ds,Chr2,15500118,0.7107,786,5,FBgn0145467,scaffold2.39,FBpp0171957,1,0,0,5,1094.94
ds,Chr2,21197749,0.7098,297,1,FBgn0147259,scaffold1.1139,FBpp0173754,1,0,0,2,18.9065
ds,Chr2,15390136,0.7059,410,2,FBgn0147606,scaffold2.48,FBpp0174103,1,0,0,5,43.827
ds,Chr2,11521001,0.7058,880,4,FBgn0145253,scaffold52.24,FBpp0171742,1,0,0,4,12.5596
ds,Chr2,12913108,0.7046,85,1,FBgn0132942,scaffold2:hit:48059,FBpp0159393,1,0,0,5,157.918
ds,Chr2,31890002,0.7035,398,2,FBgn0146368,scaffold5.52,FBpp0172859,0,1,0,2,13.7553
ds,Chr2,10917424,0.701,545,2,FBgn0145201,scaffold1.1453,FBpp0171690,1,0,0,5,67.9994
ds,Chr2,17311165,0.6995,110,1,FBgn0145547,scaffold8:hit:89669,FBpp0172037,1,0,0,2,19.3238
